,DEPARTAMENTO,ID DEPATAMENTO,MUNICIPIO
4658,CHOCÓ,27,JURADO
4659,CHOCÓ,27,JURADO
4660,CHOCÓ,27,JURADO
4661,CHOCÓ,27,MEDIO ATRATO
4662,CHOCÓ,27,MEDIO ATRATO
4663,CHOCÓ,27,NOVITA
4664,CHOCÓ,27,NUQUÍ
4665,CHOCÓ,27,NUQUÍ
4666,CHOCÓ,27,NUQUÍ
4667,CHOCÓ,27,NUQUÍ
4668,CHOCÓ,27,NUQUÍ
4669,CHOCÓ,27,NUQUÍ
4670,CHOCÓ,27,NUQUÍ
4671,CHOCÓ,27,NUQUÍ
4672,CHOCÓ,27,NUQUÍ
4673,CHOCÓ,27,RIO QUITO
4674,CHOCÓ,27,RIOSUCIO
4675,CHOCÓ,27,UNGUÍA
4676,CHOCÓ,27,UNGUÍA
4677,CHOCÓ,27,UNGUÍA
4678,LA GUAJIRA,44,URIBIA
4679,LA GUAJIRA,44,URIBIA
4680,MAGDALENA,47,CIÉNAGA
4681,META,50,MAPIRIPAN
4682,NARIÑO,52,EL CHARCO
4683,NARIÑO,52,EL CHARCO
4684,NARIÑO,52,EL CHARCO
4685,NARIÑO,52,EL CHARCO
4686,NARIÑO,52,LA TOLA
4687,NARIÑO,52,LA TOLA
4688,NARIÑO,52,LA TOLA
4689,NARIÑO,52,LA TOLA
4690,NARIÑO,52,LA TOLA
4691,NARIÑO,52,MOSQUERA
4692,NARIÑO,52,OLAYA HERRERA
4693,NARIÑO,52,ROBERTO PAYAN
4694,NARIÑO,52,SANTA BÁRBARA
4695,NARIÑO,52,SANTA BÁRBARA
4696,NARIÑO,52,SAN ANDRÉS DE TUMACO
4697,NARIÑO,52,SAN ANDRÉS DE TUMACO
4698,VALLE DEL CAUCA,76,BUENAVENTURA
4699,VALLE DEL CAUCA,76,BUENAVENTURA
4700,VALLE DEL CAUCA,76,BUENAVENTURA
4701,VALLE DEL CAUCA,76,BUENAVENTURA
4702,VALLE DEL CAUCA,76,BUENAVENTURA
4703,VALLE DEL CAUCA,76,BUENAVENTURA
4704,VALLE DEL CAUCA,76,BUENAVENTURA
4705,VALLE DEL CAUCA,76,BUENAVENTURA
4706,VALLE DEL CAUCA,76,BUENAVENTURA
4707,VALLE DEL CAUCA,76,BUENAVENTURA
4708,VALLE DEL CAUCA,76,BUENAVENTURA
4709,VALLE DEL CAUCA,76,BUENAVENTURA
4710,VALLE DEL CAUCA,76,BUENAVENTURA
4711,VALLE DEL CAUCA,76,BUENAVENTURA
4712,VALLE DEL CAUCA,76,BUENAVENTURA
4713,VALLE DEL CAUCA,76,BUENAVENTURA
4714,PUTUMAYO,86,PUERTO LEGUIZAMO
4715,PUTUMAYO,86,PUERTO LEGUIZAMO
4716,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88,SAN ANDRÉS
4717,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88,PROVIDENCIA
4718,AMAZONAS,91,LETICIA
4719,AMAZONAS,91,PUERTO NARIÑO
4720,AMAZONAS,91,TARAPACA (ANM)
4721,GUAINÍA,94,INÍRIDA
4722,GUAINÍA,94,INÍRIDA
4723,GUAINÍA,94,INÍRIDA
4724,GUAINÍA,94,INÍRIDA
4725,GUAINÍA,94,BARRANCO MINAS
4726,GUAINÍA,94,BARRANCO MINAS
4727,GUAVIARE,95,SAN JOSÉ DEL GUAVIARE
4728,GUAVIARE,95,MIRAFLORES
4729,VAUPÉS,97,MITÚ
4730,VAUPÉS,97,CARURÚ
4731,VAUPÉS,97,TARAIRA
4732,VICHADA,99,PUERTO CARREÑO
4733,VICHADA,99,CUMARIBO
4734,ANTIOQUIA,5,VIGÍA DEL FUERTE
4735,ANTIOQUIA,5,VIGÍA DEL FUERTE
4736,ANTIOQUIA,5,VIGÍA DEL FUERTE
4737,ANTIOQUIA,5,VIGÍA DEL FUERTE
4738,ANTIOQUIA,5,VIGÍA DEL FUERTE
4739,ANTIOQUIA,5,VIGÍA DEL FUERTE
4740,BOLÍVAR,13,CARTAGENA DE INDIAS
4741,BOLÍVAR,13,CARTAGENA DE INDIAS
4742,ANTIOQUIA,5,VIGÍA DEL FUERTE
4743,CAQUETÁ,18,CARTAGENA DEL CHAIRA
4744,CAQUETÁ,18,CARTAGENA DEL CHAIRA
4745,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
4746,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
4747,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
4748,CAUCA,19,GUAPI
4749,CAUCA,19,GUAPI
4750,CAUCA,19,LÓPEZ DE MICAY
4751,CAUCA,19,LÓPEZ DE MICAY
4752,CAUCA,19,TIMBIQUÍ
4753,CAUCA,19,TIMBIQUÍ
4754,CAUCA,19,TIMBIQUÍ
4755,CAUCA,19,TIMBIQUÍ
4756,CAUCA,19,TIMBIQUÍ
4757,CHOCÓ,27,QUIBDÓ
4758,CHOCÓ,27,ACANDÍ
4759,CHOCÓ,27,ACANDÍ
4760,CHOCÓ,27,ALTO BAUDO
4761,CHOCÓ,27,ALTO BAUDO
4762,CHOCÓ,27,ALTO BAUDO
4763,CHOCÓ,27,ALTO BAUDO
4764,CHOCÓ,27,ALTO BAUDO
4765,CHOCÓ,27,BAHÍA SOLANO
4766,CHOCÓ,27,BAHÍA SOLANO
4767,CHOCÓ,27,BAJO BAUDÓ
4768,CHOCÓ,27,BAJO BAUDÓ
4769,CHOCÓ,27,BAJO BAUDÓ
4770,CHOCÓ,27,BAJO BAUDÓ
4771,CHOCÓ,27,BAJO BAUDÓ
4772,CHOCÓ,27,BAJO BAUDÓ
4773,CHOCÓ,27,BAJO BAUDÓ
4774,CHOCÓ,27,BAJO BAUDÓ
4775,CHOCÓ,27,BAJO BAUDÓ
4776,CHOCÓ,27,BAJO BAUDÓ
4777,CHOCÓ,27,BAJO BAUDÓ
4778,CHOCÓ,27,BOJAYÁ
4779,CHOCÓ,27,BOJAYÁ
4780,CHOCÓ,27,BOJAYÁ
4781,CHOCÓ,27,BOJAYÁ
4782,CHOCÓ,27,BOJAYÁ
4783,CHOCÓ,27,EL LITORAL DEL SAN JUAN
4784,CHOCÓ,27,EL LITORAL DEL SAN JUAN
4785,CHOCÓ,27,ISTMINA
4786,CHOCÓ,27,ISTMINA
4787,CHOCÓ,27,JURADO
4788,CHOCÓ,27,JURADO
4789,CHOCÓ,27,JURADO
4790,CHOCÓ,27,JURADO
4791,CHOCÓ,27,JURADO
4792,CHOCÓ,27,JURADO
4793,CHOCÓ,27,MEDIO ATRATO
4794,CHOCÓ,27,MEDIO ATRATO
4795,CHOCÓ,27,NOVITA
4796,CHOCÓ,27,NUQUÍ
4797,CHOCÓ,27,NUQUÍ
4798,CHOCÓ,27,NUQUÍ
4799,CHOCÓ,27,NUQUÍ
4800,CHOCÓ,27,NUQUÍ
4801,CHOCÓ,27,NUQUÍ
4802,CHOCÓ,27,NUQUÍ
4803,CHOCÓ,27,NUQUÍ
4804,CHOCÓ,27,NUQUÍ
4805,CHOCÓ,27,RIO QUITO
4806,CHOCÓ,27,RIOSUCIO
4807,CHOCÓ,27,UNGUÍA
4808,CHOCÓ,27,UNGUÍA
4809,CHOCÓ,27,UNGUÍA
4810,LA GUAJIRA,44,URIBIA
4811,LA GUAJIRA,44,URIBIA
4812,MAGDALENA,47,CIÉNAGA
4813,META,50,MAPIRIPAN
4814,NARIÑO,52,EL CHARCO
4815,NARIÑO,52,EL CHARCO
4816,NARIÑO,52,EL CHARCO
4817,NARIÑO,52,EL CHARCO
4818,NARIÑO,52,LA TOLA
4819,NARIÑO,52,LA TOLA
4820,NARIÑO,52,LA TOLA
4821,NARIÑO,52,LA TOLA
4822,NARIÑO,52,LA TOLA
4823,NARIÑO,52,MOSQUERA
4824,NARIÑO,52,OLAYA HERRERA
4825,NARIÑO,52,ROBERTO PAYAN
4826,NARIÑO,52,SANTA BÁRBARA
4827,NARIÑO,52,SANTA BÁRBARA
4828,NARIÑO,52,SAN ANDRÉS DE TUMACO
4829,NARIÑO,52,SAN ANDRÉS DE TUMACO
4830,VALLE DEL CAUCA,76,BUENAVENTURA
4831,VALLE DEL CAUCA,76,BUENAVENTURA
4832,ANTIOQUIA,5,VIGÍA DEL FUERTE
4833,VALLE DEL CAUCA,76,BUENAVENTURA
4834,VALLE DEL CAUCA,76,BUENAVENTURA
4835,VALLE DEL CAUCA,76,BUENAVENTURA
4836,VALLE DEL CAUCA,76,BUENAVENTURA
4837,VALLE DEL CAUCA,76,BUENAVENTURA
4838,VALLE DEL CAUCA,76,BUENAVENTURA
4839,VALLE DEL CAUCA,76,BUENAVENTURA
4840,VALLE DEL CAUCA,76,BUENAVENTURA
4841,VALLE DEL CAUCA,76,BUENAVENTURA
4842,VALLE DEL CAUCA,76,BUENAVENTURA
4843,VALLE DEL CAUCA,76,BUENAVENTURA
4844,VALLE DEL CAUCA,76,BUENAVENTURA
4845,VALLE DEL CAUCA,76,BUENAVENTURA
4846,PUTUMAYO,86,PUERTO LEGUIZAMO
4847,PUTUMAYO,86,PUERTO LEGUIZAMO
4848,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88,SAN ANDRÉS
4849,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88,PROVIDENCIA
4850,AMAZONAS,91,LETICIA
4851,AMAZONAS,91,PUERTO NARIÑO
4852,AMAZONAS,91,TARAPACA (ANM)
4853,GUAINÍA,94,INÍRIDA
4854,GUAINÍA,94,INÍRIDA
4855,GUAINÍA,94,INÍRIDA
4856,GUAINÍA,94,INÍRIDA
4857,GUAINÍA,94,BARRANCO MINAS
4858,GUAINÍA,94,BARRANCO MINAS
4859,GUAVIARE,95,SAN JOSÉ DEL GUAVIARE
4860,GUAVIARE,95,MIRAFLORES
4861,VAUPÉS,97,MITÚ
4862,VAUPÉS,97,CARURÚ
4863,VAUPÉS,97,TARAIRA
4864,VICHADA,99,PUERTO CARREÑO
4865,VICHADA,99,CUMARIBO
4866,ANTIOQUIA,5,VIGÍA DEL FUERTE
4867,ANTIOQUIA,5,VIGÍA DEL FUERTE
4868,ANTIOQUIA,5,VIGÍA DEL FUERTE
4869,ANTIOQUIA,5,VIGÍA DEL FUERTE
4870,ANTIOQUIA,5,VIGÍA DEL FUERTE
4871,ANTIOQUIA,5,VIGÍA DEL FUERTE
4872,BOLÍVAR,13,CARTAGENA DE INDIAS
4873,CHOCÓ,27,JURADO
4874,BOLÍVAR,13,CARTAGENA DE INDIAS
4875,CAQUETÁ,18,CARTAGENA DEL CHAIRA
4876,CAQUETÁ,18,CARTAGENA DEL CHAIRA
4877,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
4878,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
4879,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
4880,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
4881,CAUCA,19,GUAPI
4882,CAUCA,19,GUAPI
4883,CAUCA,19,LÓPEZ DE MICAY
4884,CAUCA,19,LÓPEZ DE MICAY
4885,CAUCA,19,TIMBIQUÍ
4886,CAUCA,19,TIMBIQUÍ
4887,CAUCA,19,TIMBIQUÍ
4888,CAUCA,19,TIMBIQUÍ
4889,CAUCA,19,TIMBIQUÍ
4890,CHOCÓ,27,QUIBDÓ
4891,CHOCÓ,27,ACANDÍ
4892,CHOCÓ,27,ACANDÍ
4893,CHOCÓ,27,ALTO BAUDO
4894,CHOCÓ,27,ALTO BAUDO
4895,CHOCÓ,27,ALTO BAUDO
4896,CHOCÓ,27,ALTO BAUDO
4897,CHOCÓ,27,ALTO BAUDO
4898,CHOCÓ,27,BAHÍA SOLANO
4899,CHOCÓ,27,BAHÍA SOLANO
4900,CHOCÓ,27,BAJO BAUDÓ
4901,CHOCÓ,27,BAJO BAUDÓ
4902,CHOCÓ,27,BAJO BAUDÓ
4903,CHOCÓ,27,BAJO BAUDÓ
4904,CHOCÓ,27,BAJO BAUDÓ
4905,CHOCÓ,27,BAJO BAUDÓ
4906,CHOCÓ,27,BAJO BAUDÓ
4907,CHOCÓ,27,BAJO BAUDÓ
4908,CHOCÓ,27,BAJO BAUDÓ
4909,CHOCÓ,27,BAJO BAUDÓ
4910,CHOCÓ,27,BAJO BAUDÓ
4911,CHOCÓ,27,BOJAYÁ
4912,CHOCÓ,27,BOJAYÁ
4913,CHOCÓ,27,BOJAYÁ
4914,CHOCÓ,27,BOJAYÁ
4915,CHOCÓ,27,BOJAYÁ
4916,CHOCÓ,27,BOJAYÁ
4917,CHOCÓ,27,EL LITORAL DEL SAN JUAN
4918,CHOCÓ,27,EL LITORAL DEL SAN JUAN
4919,CHOCÓ,27,ISTMINA
4920,CHOCÓ,27,ISTMINA
4921,CHOCÓ,27,JURADO
4922,CHOCÓ,27,JURADO
4923,CHOCÓ,27,JURADO
4924,CHOCÓ,27,JURADO
4925,CHOCÓ,27,JURADO
4926,CHOCÓ,27,JURADO
4927,CHOCÓ,27,MEDIO ATRATO
4928,CHOCÓ,27,MEDIO ATRATO
4929,CHOCÓ,27,NOVITA
4930,CHOCÓ,27,NUQUÍ
4931,CHOCÓ,27,NUQUÍ
4932,CHOCÓ,27,NUQUÍ
4933,CHOCÓ,27,NUQUÍ
4934,CHOCÓ,27,NUQUÍ
4935,CHOCÓ,27,NUQUÍ
4936,CHOCÓ,27,NUQUÍ
4937,CHOCÓ,27,NUQUÍ
4938,CHOCÓ,27,NUQUÍ
4939,CHOCÓ,27,RIO QUITO
4940,CHOCÓ,27,RIOSUCIO
4941,CHOCÓ,27,UNGUÍA
4942,CHOCÓ,27,UNGUÍA
4943,CHOCÓ,27,UNGUÍA
4944,LA GUAJIRA,44,URIBIA
4945,LA GUAJIRA,44,URIBIA
4946,MAGDALENA,47,CIÉNAGA
4947,META,50,MAPIRIPAN
4948,NARIÑO,52,EL CHARCO
4949,NARIÑO,52,EL CHARCO
4950,NARIÑO,52,EL CHARCO
4951,NARIÑO,52,EL CHARCO
4952,NARIÑO,52,LA TOLA
4953,NARIÑO,52,LA TOLA
4954,NARIÑO,52,LA TOLA
4955,NARIÑO,52,LA TOLA
4956,NARIÑO,52,LA TOLA
4957,NARIÑO,52,MOSQUERA
4958,NARIÑO,52,OLAYA HERRERA
4959,NARIÑO,52,ROBERTO PAYAN
4960,NARIÑO,52,SANTA BÁRBARA
4961,NARIÑO,52,SANTA BÁRBARA
4962,NARIÑO,52,SAN ANDRÉS DE TUMACO
4963,NARIÑO,52,SAN ANDRÉS DE TUMACO
4964,VALLE DEL CAUCA,76,BUENAVENTURA
4965,VALLE DEL CAUCA,76,BUENAVENTURA
4966,VALLE DEL CAUCA,76,BUENAVENTURA
4967,VALLE DEL CAUCA,76,BUENAVENTURA
4968,VALLE DEL CAUCA,76,BUENAVENTURA
4969,VALLE DEL CAUCA,76,BUENAVENTURA
4970,VALLE DEL CAUCA,76,BUENAVENTURA
4971,VALLE DEL CAUCA,76,BUENAVENTURA
4972,VALLE DEL CAUCA,76,BUENAVENTURA
4973,VALLE DEL CAUCA,76,BUENAVENTURA
4974,VALLE DEL CAUCA,76,BUENAVENTURA
4975,VALLE DEL CAUCA,76,BUENAVENTURA
4976,VALLE DEL CAUCA,76,BUENAVENTURA
4977,VALLE DEL CAUCA,76,BUENAVENTURA
4978,VALLE DEL CAUCA,76,BUENAVENTURA
4979,VALLE DEL CAUCA,76,BUENAVENTURA
4980,VALLE DEL CAUCA,76,BUENAVENTURA
4981,PUTUMAYO,86,PUERTO LEGUIZAMO
4982,PUTUMAYO,86,PUERTO LEGUIZAMO
4983,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88,SAN ANDRÉS
4984,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88,PROVIDENCIA
4985,AMAZONAS,91,LETICIA
4986,AMAZONAS,91,PUERTO NARIÑO
4987,AMAZONAS,91,TARAPACA (ANM)
4988,GUAINÍA,94,INÍRIDA
4989,GUAINÍA,94,INÍRIDA
4990,GUAINÍA,94,INÍRIDA
4991,GUAINÍA,94,INÍRIDA
4992,GUAINÍA,94,BARRANCO MINAS
4993,GUAINÍA,94,BARRANCO MINAS
4994,GUAVIARE,95,SAN JOSÉ DEL GUAVIARE
4995,GUAVIARE,95,MIRAFLORES
4996,VAUPÉS,97,MITÚ
4997,VAUPÉS,97,CARURÚ
4998,VAUPÉS,97,TARAIRA
4999,VICHADA,99,PUERTO CARREÑO
5000,VICHADA,99,CUMARIBO
5001,ANTIOQUIA,5,VIGÍA DEL FUERTE
5002,ANTIOQUIA,5,VIGÍA DEL FUERTE
5003,ANTIOQUIA,5,VIGÍA DEL FUERTE
5004,ANTIOQUIA,5,VIGÍA DEL FUERTE
5005,ANTIOQUIA,5,VIGÍA DEL FUERTE
5006,ANTIOQUIA,5,VIGÍA DEL FUERTE
5007,BOLÍVAR,13,CARTAGENA DE INDIAS
5008,BOLÍVAR,13,CARTAGENA DE INDIAS
5009,CAQUETÁ,18,CARTAGENA DEL CHAIRA
5010,CAQUETÁ,18,CARTAGENA DEL CHAIRA
5011,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
5012,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
5013,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
5014,CAUCA,19,GUAPI
5015,CAUCA,19,GUAPI
5016,CAUCA,19,LÓPEZ DE MICAY
5017,CAUCA,19,LÓPEZ DE MICAY
5018,CAUCA,19,TIMBIQUÍ
5019,CAUCA,19,TIMBIQUÍ
5020,CAUCA,19,TIMBIQUÍ
5021,CAUCA,19,TIMBIQUÍ
5022,CAUCA,19,TIMBIQUÍ
5023,CHOCÓ,27,QUIBDÓ
5024,CHOCÓ,27,ACANDÍ
5025,CHOCÓ,27,ACANDÍ
5026,CHOCÓ,27,ALTO BAUDO
5027,CHOCÓ,27,ALTO BAUDO
5028,CHOCÓ,27,ALTO BAUDO
5029,CHOCÓ,27,ALTO BAUDO
5030,CHOCÓ,27,ALTO BAUDO
5031,CHOCÓ,27,BAHÍA SOLANO
5032,CHOCÓ,27,BAHÍA SOLANO
5033,CHOCÓ,27,BAJO BAUDÓ
5034,CHOCÓ,27,BAJO BAUDÓ
5035,CHOCÓ,27,BAJO BAUDÓ
5036,CHOCÓ,27,BAJO BAUDÓ
5037,CHOCÓ,27,BAJO BAUDÓ
5038,CHOCÓ,27,BAJO BAUDÓ
5039,CHOCÓ,27,BAJO BAUDÓ
5040,CHOCÓ,27,BAJO BAUDÓ
5041,CHOCÓ,27,BAJO BAUDÓ
5042,CHOCÓ,27,BAJO BAUDÓ
5043,CHOCÓ,27,BAJO BAUDÓ
5044,CHOCÓ,27,BOJAYÁ
5045,CHOCÓ,27,BOJAYÁ
5046,CHOCÓ,27,BOJAYÁ
5047,CHOCÓ,27,BOJAYÁ
5048,CHOCÓ,27,BOJAYÁ
5049,CHOCÓ,27,BOJAYÁ
5050,CHOCÓ,27,EL LITORAL DEL SAN JUAN
5051,CHOCÓ,27,EL LITORAL DEL SAN JUAN
5052,CHOCÓ,27,ISTMINA
5053,CHOCÓ,27,ISTMINA
5054,CHOCÓ,27,JURADO
5055,CHOCÓ,27,JURADO
5056,CHOCÓ,27,JURADO
5057,CHOCÓ,27,JURADO
5058,CHOCÓ,27,JURADO
5059,CHOCÓ,27,JURADO
5060,CHOCÓ,27,MEDIO ATRATO
5061,CHOCÓ,27,MEDIO ATRATO
5062,CHOCÓ,27,NOVITA
5063,CHOCÓ,27,NUQUÍ
5064,CHOCÓ,27,NUQUÍ
5065,CHOCÓ,27,NUQUÍ
5066,CHOCÓ,27,NUQUÍ
5067,CHOCÓ,27,NUQUÍ
5068,CHOCÓ,27,NUQUÍ
5069,CHOCÓ,27,NUQUÍ
5070,CHOCÓ,27,NUQUÍ
5071,CHOCÓ,27,NUQUÍ
5072,CHOCÓ,27,NUQUÍ
5073,CHOCÓ,27,RIO QUITO
5074,CHOCÓ,27,RIOSUCIO
5075,CHOCÓ,27,UNGUÍA
5076,CHOCÓ,27,UNGUÍA
5077,CHOCÓ,27,UNGUÍA
5078,LA GUAJIRA,44,URIBIA
5079,LA GUAJIRA,44,URIBIA
5080,MAGDALENA,47,CIÉNAGA
5081,META,50,MAPIRIPAN
5082,NARIÑO,52,EL CHARCO
5083,NARIÑO,52,EL CHARCO
5084,NARIÑO,52,EL CHARCO
5085,NARIÑO,52,EL CHARCO
5086,NARIÑO,52,LA TOLA
5087,NARIÑO,52,LA TOLA
5088,NARIÑO,52,LA TOLA
5089,NARIÑO,52,LA TOLA
5090,NARIÑO,52,LA TOLA
5091,NARIÑO,52,MOSQUERA
5092,NARIÑO,52,OLAYA HERRERA
5093,NARIÑO,52,ROBERTO PAYAN
5094,CHOCÓ,27,MEDIO ATRATO
5095,NARIÑO,52,SANTA BÁRBARA
5096,NARIÑO,52,SANTA BÁRBARA
5097,NARIÑO,52,SAN ANDRÉS DE TUMACO
5098,VALLE DEL CAUCA,76,BUENAVENTURA
5099,VALLE DEL CAUCA,76,BUENAVENTURA
5100,VALLE DEL CAUCA,76,BUENAVENTURA
5101,VALLE DEL CAUCA,76,BUENAVENTURA
5102,VALLE DEL CAUCA,76,BUENAVENTURA
5103,VALLE DEL CAUCA,76,BUENAVENTURA
5104,VALLE DEL CAUCA,76,BUENAVENTURA
5105,VALLE DEL CAUCA,76,BUENAVENTURA
5106,VALLE DEL CAUCA,76,BUENAVENTURA
5107,VALLE DEL CAUCA,76,BUENAVENTURA
5108,VALLE DEL CAUCA,76,BUENAVENTURA
5109,VALLE DEL CAUCA,76,BUENAVENTURA
5110,VALLE DEL CAUCA,76,BUENAVENTURA
5111,VALLE DEL CAUCA,76,BUENAVENTURA
5112,VALLE DEL CAUCA,76,BUENAVENTURA
5113,VALLE DEL CAUCA,76,BUENAVENTURA
5114,VALLE DEL CAUCA,76,BUENAVENTURA
5115,PUTUMAYO,86,PUERTO LEGUIZAMO
5116,PUTUMAYO,86,PUERTO LEGUIZAMO
5117,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88,SAN ANDRÉS
5118,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88,PROVIDENCIA
5119,AMAZONAS,91,LETICIA
5120,AMAZONAS,91,PUERTO NARIÑO
5121,AMAZONAS,91,TARAPACA (ANM)
5122,GUAINÍA,94,INÍRIDA
5123,GUAINÍA,94,INÍRIDA
5124,GUAINÍA,94,INÍRIDA
5125,GUAINÍA,94,INÍRIDA
5126,GUAINÍA,94,BARRANCO MINAS
5127,GUAINÍA,94,BARRANCO MINAS
5128,GUAVIARE,95,SAN JOSÉ DEL GUAVIARE
5129,GUAVIARE,95,MIRAFLORES
5130,VAUPÉS,97,MITÚ
5131,VAUPÉS,97,CARURÚ
5132,VAUPÉS,97,TARAIRA
5133,VICHADA,99,PUERTO CARREÑO
5134,VICHADA,99,CUMARIBO
5135,ANTIOQUIA,5,VIGÍA DEL FUERTE
5136,ANTIOQUIA,5,VIGÍA DEL FUERTE
5137,ANTIOQUIA,5,VIGÍA DEL FUERTE
5138,ANTIOQUIA,5,VIGÍA DEL FUERTE
5139,ANTIOQUIA,5,VIGÍA DEL FUERTE
5140,BOLÍVAR,13,CARTAGENA DE INDIAS
5141,BOLÍVAR,13,CARTAGENA DE INDIAS
5142,CAQUETÁ,18,CARTAGENA DEL CHAIRA
5143,CAQUETÁ,18,CARTAGENA DEL CHAIRA
5144,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
5145,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
5146,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
5147,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
5148,CAUCA,19,GUAPI
5149,CAUCA,19,GUAPI
5150,CAUCA,19,LÓPEZ DE MICAY
5151,CAUCA,19,LÓPEZ DE MICAY
5152,CAUCA,19,TIMBIQUÍ
5153,CAUCA,19,TIMBIQUÍ
5154,CAUCA,19,TIMBIQUÍ
5155,CAUCA,19,TIMBIQUÍ
5156,CAUCA,19,TIMBIQUÍ
5157,CHOCÓ,27,QUIBDÓ
5158,CHOCÓ,27,ACANDÍ
5159,CHOCÓ,27,ACANDÍ
5160,CHOCÓ,27,ALTO BAUDO
5161,CHOCÓ,27,ALTO BAUDO
5162,CHOCÓ,27,ALTO BAUDO
5163,CHOCÓ,27,ALTO BAUDO
5164,CHOCÓ,27,ALTO BAUDO
5165,CHOCÓ,27,BAHÍA SOLANO
5166,CHOCÓ,27,BAHÍA SOLANO
5167,CHOCÓ,27,BAHÍA SOLANO
5168,CHOCÓ,27,BAJO BAUDÓ
5169,CHOCÓ,27,BAJO BAUDÓ
5170,CHOCÓ,27,BAJO BAUDÓ
5171,CHOCÓ,27,BAJO BAUDÓ
5172,CHOCÓ,27,BAJO BAUDÓ
5173,CHOCÓ,27,BAJO BAUDÓ
5174,CHOCÓ,27,BAJO BAUDÓ
5175,CHOCÓ,27,BAJO BAUDÓ
5176,CHOCÓ,27,BAJO BAUDÓ
5177,CHOCÓ,27,BAJO BAUDÓ
5178,CHOCÓ,27,BOJAYÁ
5179,CHOCÓ,27,BOJAYÁ
5180,CHOCÓ,27,BOJAYÁ
5181,CHOCÓ,27,BOJAYÁ
5182,CHOCÓ,27,BOJAYÁ
5183,CHOCÓ,27,BOJAYÁ
5184,CHOCÓ,27,EL LITORAL DEL SAN JUAN
5185,CHOCÓ,27,EL LITORAL DEL SAN JUAN
5186,CHOCÓ,27,ISTMINA
5187,CHOCÓ,27,ISTMINA
5188,CHOCÓ,27,JURADO
5189,CHOCÓ,27,JURADO
5190,CHOCÓ,27,JURADO
5191,CHOCÓ,27,JURADO
5192,CHOCÓ,27,JURADO
5193,CHOCÓ,27,JURADO
5194,CHOCÓ,27,MEDIO ATRATO
5195,CHOCÓ,27,MEDIO ATRATO
5196,CHOCÓ,27,NOVITA
5197,CHOCÓ,27,NUQUÍ
5198,CHOCÓ,27,NUQUÍ
5199,CHOCÓ,27,NUQUÍ
5200,CHOCÓ,27,NUQUÍ
5201,CHOCÓ,27,NUQUÍ
5202,CHOCÓ,27,NUQUÍ
5203,CHOCÓ,27,NUQUÍ
5204,CHOCÓ,27,NUQUÍ
5205,CHOCÓ,27,NUQUÍ
5206,CHOCÓ,27,NUQUÍ
5207,CHOCÓ,27,RIOSUCIO
5208,CHOCÓ,27,UNGUÍA
5209,CHOCÓ,27,UNGUÍA
5210,CHOCÓ,27,UNGUÍA
5211,LA GUAJIRA,44,URIBIA
5212,LA GUAJIRA,44,URIBIA
5213,MAGDALENA,47,CIÉNAGA
5214,META,50,MAPIRIPAN
5215,NARIÑO,52,EL CHARCO
5216,NARIÑO,52,EL CHARCO
5217,NARIÑO,52,EL CHARCO
5218,NARIÑO,52,EL CHARCO
5219,NARIÑO,52,LA TOLA
5220,NARIÑO,52,LA TOLA
5221,NARIÑO,52,LA TOLA
5222,NARIÑO,52,LA TOLA
5223,NARIÑO,52,LA TOLA
5224,NARIÑO,52,MOSQUERA
5225,NARIÑO,52,OLAYA HERRERA
5226,NARIÑO,52,ROBERTO PAYAN
5227,NARIÑO,52,SANTA BÁRBARA
5228,NARIÑO,52,SANTA BÁRBARA
5229,NARIÑO,52,SAN ANDRÉS DE TUMACO
5230,VALLE DEL CAUCA,76,BUENAVENTURA
5231,VALLE DEL CAUCA,76,BUENAVENTURA
5232,VALLE DEL CAUCA,76,BUENAVENTURA
5233,VALLE DEL CAUCA,76,BUENAVENTURA
5234,VALLE DEL CAUCA,76,BUENAVENTURA
5235,VALLE DEL CAUCA,76,BUENAVENTURA
5236,VALLE DEL CAUCA,76,BUENAVENTURA
